age,job,marital,education,default,balance,housing,loan
29,admin.,married,tertiary,no,485,yes,yes
47,admin.,divorced,tertiary,no,-290,no,no
28,blue-collar,single,secondary,no,1886,no,no
54,retired,married,secondary,no,2310,no,no
39,technician,married,primary,no,3538,no,no
31,admin.,married,tertiary,no,2793,no,no
54,management,single,tertiary,no,188,no,no
50,admin.,married,secondary,no,1282,no,no
37,blue-collar,married,secondary,no,1789,yes,no
33,blue-collar,divorced,primary,no,288,yes,no
47,admin.,married,tertiary,no,1342,no,no
29,blue-collar,single,secondary,no,1486,yes,no
46,housemaid,married,secondary,yes,548,yes,no
29,management,married,secondary,no,2147,no,no
34,technician,single,tertiary,no,676,yes,yes
33,services,single,tertiary,no,608,no,no
31,management,married,primary,no,65,yes,no
26,retired,married,secondary,no,354,no,no
47,technician,single,secondary,no,2034,yes,yes
26,retired,married,tertiary,no,477,no,no
31,unknown,single,secondary,no,417,no,no
25,services,married,primary,no,69,yes,no
29,admin.,married,primary,no,187,yes,no
51,management,married,secondary,no,1791,yes,no
22,blue-collar,married,secondary,no,818,yes,no
26,management,married,tertiary,no,553,no,no
20,blue-collar,married,tertiary,no,135,yes,no
48,services,divorced,tertiary,no,1615,no,no
24,blue-collar,married,secondary,no,627,yes,no
34,admin.,married,tertiary,no,133,no,no
58,services,divorced,tertiary,no,2868,no,no
25,blue-collar,married,secondary,no,160,no,no
29,self-employed,married,secondary,no,3465,yes,no
24,blue-collar,divorced,secondary,no,1614,yes,no
34,services,married,primary,no,631,yes,no
30,technician,married,primary,no,1726,yes,no
26,admin.,single,tertiary,no,309,no,yes
22,blue-collar,married,secondary,no,696,no,yes
28,admin.,divorced,secondary,no,1640,yes,no
36,management,married,tertiary,no,1688,yes,no
34,blue-collar,divorced,tertiary,no,3990,no,yes
55,blue-collar,single,unknown,no,75,no,no
63,management,divorced,secondary,yes,323,no,yes
32,services,married,secondary,no,4023,no,no
28,management,married,secondary,no,105,yes,no
25,technician,married,tertiary,no,3696,yes,no
48,technician,single,tertiary,no,1766,no,yes
27,self-employed,married,secondary,no,424,no,no
25,unknown,married,primary,no,1112,yes,no
20,retired,single,secondary,no,3652,yes,no
48,management,married,secondary,no,370,yes,no
50,retired,married,secondary,no,1122,yes,no
44,services,married,secondary,no,382,no,no
52,self-employed,single,secondary,no,1027,yes,yes
54,admin.,divorced,secondary,no,1535,yes,no
53,services,married,tertiary,no,659,yes,no
43,management,married,unknown,no,1046,no,no
28,technician,divorced,tertiary,no,2027,no,yes
40,retired,married,secondary,no,2300,yes,no
35,services,married,unknown,no,427,no,no
35,management,married,secondary,no,7399,no,yes
48,blue-collar,single,secondary,yes,572,yes,no
27,management,married,tertiary,no,1442,yes,no
55,blue-collar,married,unknown,no,6593,no,yes
39,services,single,tertiary,no,627,yes,no
44,admin.,married,tertiary,no,1590,yes,yes
55,technician,married,tertiary,no,1083,yes,no
34,technician,divorced,tertiary,no,75,yes,no
42,technician,married,secondary,no,348,no,yes
29,self-employed,married,secondary,no,275,yes,no
31,technician,married,secondary,no,1467,yes,no
38,blue-collar,married,secondary,no,4399,no,no
31,management,divorced,tertiary,no,32,no,no
63,technician,married,tertiary,no,1503,yes,no
32,technician,married,tertiary,no,719,no,yes
51,admin.,married,tertiary,no,338,yes,yes
27,blue-collar,divorced,tertiary,no,547,no,no
37,blue-collar,single,secondary,no,-41,no,no
53,self-employed,married,tertiary,no,45,no,yes
21,admin.,married,unknown,no,711,yes,no
39,technician,divorced,unknown,no,280,yes,no
43,blue-collar,married,tertiary,no,291,no,no
28,technician,divorced,secondary,no,682,no,no
51,management,divorced,tertiary,no,-105,no,no
28,management,divorced,secondary,no,500,yes,no
44,admin.,married,secondary,no,93,yes,no
25,technician,married,secondary,yes,473,yes,no
50,admin.,married,tertiary,no,622,yes,yes
51,services,divorced,secondary,no,434,yes,yes
49,technician,married,unknown,no,282,no,no
32,admin.,married,tertiary,no,1902,yes,no
45,blue-collar,married,secondary,yes,3560,no,no
24,technician,divorced,secondary,no,452,yes,no
47,admin.,married,primary,no,206,yes,yes
30,management,single,tertiary,no,430,no,no
36,blue-collar,married,secondary,no,512,yes,yes
36,management,single,tertiary,no,227,yes,no
28,admin.,married,secondary,no,658,yes,yes
55,admin.,divorced,tertiary,no,1326,yes,no
26,management,divorced,secondary,no,1923,no,no
22,management,married,secondary,no,-83,no,no
36,admin.,married,secondary,no,3720,yes,no
31,technician,divorced,tertiary,no,623,no,no
50,technician,married,secondary,no,488,yes,no
31,retired,married,tertiary,no,404,no,no
35,admin.,married,secondary,no,258,no,no
38,blue-collar,married,secondary,no,694,no,no
49,technician,single,tertiary,no,1745,no,no
47,management,married,tertiary,yes,-59,yes,no
63,admin.,married,tertiary,no,416,yes,yes
24,management,married,tertiary,no,301,yes,no
27,blue-collar,single,secondary,no,576,yes,no
48,services,married,tertiary,no,493,yes,no
52,management,married,secondary,no,478,yes,no
56,technician,single,secondary,no,2664,no,yes
41,technician,single,tertiary,no,1741,yes,no
45,retired,married,unknown,no,1060,yes,yes
25,management,married,secondary,yes,2210,no,yes
25,admin.,divorced,tertiary,no,456,yes,no
56,admin.,married,secondary,no,5976,yes,no
35,admin.,single,secondary,no,376,no,no
31,blue-collar,married,secondary,no,3255,no,yes
34,admin.,married,tertiary,no,2748,yes,no
47,technician,single,tertiary,no,2659,yes,no
37,self-employed,married,tertiary,no,642,no,no
51,admin.,married,secondary,no,412,yes,no
49,unemployed,married,secondary,no,1575,yes,yes
42,technician,married,secondary,yes,1273,no,no
35,management,married,secondary,no,315,yes,yes
40,blue-collar,married,tertiary,no,2770,no,no
22,technician,married,secondary,no,296,no,yes
21,services,married,tertiary,no,1542,yes,no
20,blue-collar,single,secondary,yes,1047,no,no
36,technician,single,tertiary,no,3886,yes,no
26,blue-collar,single,tertiary,no,615,yes,no
49,management,divorced,secondary,no,1467,yes,no
28,management,divorced,tertiary,no,1875,yes,no
25,technician,married,secondary,no,-117,no,no
24,admin.,divorced,secondary,no,4460,no,yes
53,self-employed,single,secondary,no,3499,yes,no
23,blue-collar,married,primary,no,3122,no,no
37,technician,married,secondary,no,2693,no,no
51,technician,divorced,tertiary,no,394,yes,no
52,entrepreneur,single,secondary,no,170,yes,no
57,technician,married,secondary,yes,366,yes,no
48,technician,married,secondary,no,539,yes,no
45,technician,married,tertiary,no,2117,yes,no
33,unemployed,married,unknown,no,982,no,no
28,blue-collar,married,secondary,no,240,no,no
41,technician,married,unknown,no,618,yes,no
26,entrepreneur,married,secondary,no,1710,yes,no
32,admin.,married,tertiary,no,594,no,no
30,blue-collar,married,secondary,no,560,no,no
35,blue-collar,divorced,primary,no,23,no,no
44,technician,single,tertiary,no,2144,yes,no
28,management,married,secondary,no,1771,no,yes
31,management,single,tertiary,no,-562,no,yes
32,admin.,married,secondary,no,1902,yes,no
34,technician,divorced,secondary,no,239,no,yes
49,admin.,divorced,secondary,no,3658,no,no
48,blue-collar,divorced,secondary,no,348,yes,no
42,admin.,married,tertiary,no,781,no,no
31,blue-collar,married,secondary,yes,7812,yes,no
31,blue-collar,divorced,secondary,no,335,yes,yes
53,technician,married,secondary,no,3430,no,no
20,technician,married,primary,no,3727,yes,no
24,management,married,secondary,no,1716,yes,no
28,technician,single,secondary,yes,243,yes,yes
51,entrepreneur,married,secondary,yes,-53,no,yes
43,management,married,tertiary,no,1933,no,no
28,self-employed,married,tertiary,no,3856,no,no
39,retired,married,tertiary,yes,2173,yes,no
49,blue-collar,divorced,tertiary,no,3193,no,no
33,management,divorced,secondary,no,3820,yes,no
39,retired,divorced,primary,no,2659,no,no
28,admin.,married,secondary,no,1485,yes,yes
36,blue-collar,married,tertiary,no,2864,yes,no
28,admin.,single,tertiary,no,315,no,yes
32,admin.,divorced,tertiary,no,572,no,yes
34,management,married,unknown,no,590,no,no
33,admin.,married,tertiary,no,-152,no,no
26,technician,married,secondary,no,391,no,no
23,blue-collar,married,secondary,no,372,no,no
32,blue-collar,married,secondary,no,3449,no,no
56,retired,married,secondary,no,2811,no,yes
51,blue-collar,married,secondary,no,435,no,no
51,technician,married,secondary,no,4,yes,no
48,unknown,married,primary,no,1888,yes,yes
52,admin.,divorced,secondary,no,470,yes,yes
29,admin.,married,primary,no,243,yes,no
36,admin.,divorced,secondary,no,-171,no,yes
31,management,married,secondary,no,62,no,no
25,management,married,primary,no,3025,no,no
45,blue-collar,divorced,secondary,no,6963,no,yes
47,management,married,tertiary,no,403,yes,no
30,admin.,single,secondary,no,4172,no,yes
31,unemployed,married,secondary,no,1548,yes,yes
22,admin.,divorced,secondary,no,760,yes,no
43,retired,married,secondary,no,-108,yes,yes
35,admin.,married,secondary,no,411,no,no
26,services,married,tertiary,yes,585,no,no
22,technician,divorced,tertiary,no,6355,yes,no
41,technician,married,unknown,no,961,no,no
32,admin.,married,tertiary,no,759,no,no
32,blue-collar,married,secondary,no,2715,yes,no
56,management,married,tertiary,yes,311,yes,no
63,management,married,tertiary,no,433,no,no
58,admin.,single,secondary,no,143,no,no
45,technician,single,secondary,no,501,no,yes
53,retired,married,tertiary,no,700,yes,no
24,management,single,secondary,no,5012,yes,no
45,management,single,primary,no,1345,yes,yes
21,management,single,secondary,no,518,yes,no
37,blue-collar,married,secondary,no,3831,yes,no
45,retired,married,secondary,no,-198,no,no
55,services,married,tertiary,no,-56,no,no
31,admin.,married,tertiary,no,315,no,no
40,admin.,married,secondary,no,885,yes,yes
31,admin.,married,unknown,no,959,no,no
30,blue-collar,married,tertiary,no,1502,yes,no
33,management,married,tertiary,no,532,yes,no
29,blue-collar,married,secondary,no,-125,yes,yes
54,management,married,secondary,no,-721,no,yes
27,admin.,married,secondary,no,392,yes,no
27,retired,single,secondary,no,472,yes,no
36,self-employed,divorced,tertiary,no,147,no,no
27,retired,married,secondary,no,2709,no,no
39,technician,divorced,tertiary,no,622,yes,no
42,blue-collar,married,secondary,no,450,no,no
30,blue-collar,married,secondary,no,376,yes,yes
31,management,married,tertiary,no,298,yes,yes
49,blue-collar,married,secondary,no,1862,yes,no
22,blue-collar,single,tertiary,no,2847,no,no
21,management,married,tertiary,no,-209,yes,no
48,admin.,divorced,tertiary,no,1429,no,yes
20,admin.,divorced,tertiary,no,1533,yes,no
35,blue-collar,married,secondary,no,74,yes,yes
49,blue-collar,single,tertiary,no,229,no,yes
21,blue-collar,married,secondary,no,-253,no,no
53,services,married,tertiary,no,477,yes,yes
25,blue-collar,married,primary,no,190,yes,no
32,management,married,tertiary,no,1414,no,no
38,housemaid,divorced,secondary,no,1175,yes,no
24,management,married,tertiary,no,111,yes,yes
24,technician,married,secondary,no,-305,yes,no
21,blue-collar,single,tertiary,no,723,yes,no
37,services,married,tertiary,no,555,no,no
31,technician,divorced,secondary,no,215,yes,no
51,blue-collar,married,tertiary,no,132,no,no
30,services,single,secondary,no,3196,no,yes
61,management,married,secondary,no,2173,yes,yes
31,technician,divorced,tertiary,no,-1257,no,no
32,management,married,secondary,no,290,yes,no
34,services,married,tertiary,no,4311,yes,no
35,management,married,tertiary,no,498,no,no
41,services,married,unknown,no,483,no,no
53,admin.,divorced,secondary,no,6355,yes,no
34,blue-collar,married,primary,no,3290,no,no
42,blue-collar,divorced,secondary,no,65,yes,no
50,admin.,married,secondary,no,1322,yes,no
49,admin.,married,tertiary,no,176,yes,no
26,technician,married,secondary,no,312,yes,yes
45,blue-collar,married,secondary,yes,134,no,no
25,services,married,secondary,no,1197,no,yes
22,blue-collar,married,unknown,no,710,yes,no
33,blue-collar,divorced,tertiary,no,-72,yes,no
38,blue-collar,married,secondary,no,742,yes,no
29,technician,single,secondary,no,1991,no,yes
35,retired,married,secondary,no,503,no,no
39,admin.,married,tertiary,no,480,no,no
48,self-employed,divorced,tertiary,no,1706,no,no
23,blue-collar,married,secondary,no,590,no,no
33,technician,married,secondary,no,5303,yes,yes
48,services,married,secondary,no,3014,no,no
33,management,single,unknown,no,526,yes,yes
42,technician,married,tertiary,yes,-1397,no,no
26,blue-collar,married,tertiary,no,1959,yes,no
32,management,married,primary,no,638,yes,no
45,student,married,secondary,no,942,no,no
26,technician,married,primary,no,729,yes,no
28,blue-collar,single,unknown,no,1557,yes,no
27,technician,single,secondary,no,111,no,no
27,technician,single,tertiary,no,671,no,no
47,admin.,married,secondary,no,11589,yes,no
43,technician,married,tertiary,no,2472,no,yes
29,admin.,single,tertiary,no,16507,no,no
33,management,divorced,primary,no,731,no,no
37,blue-collar,married,unknown,no,733,no,no
28,management,married,secondary,no,34,no,yes
40,blue-collar,single,secondary,yes,91,no,no
49,technician,married,secondary,no,-371,no,yes
31,services,married,secondary,no,5283,yes,no
28,admin.,married,tertiary,no,1637,no,no
38,blue-collar,married,unknown,no,283,no,no
37,management,married,primary,no,111,yes,no
47,admin.,married,tertiary,no,3819,yes,yes
38,admin.,married,primary,no,152,no,no
31,retired,married,tertiary,no,290,no,yes
34,blue-collar,married,tertiary,no,132,yes,no
30,management,married,secondary,no,726,yes,no
43,technician,married,tertiary,no,463,yes,no
26,blue-collar,single,secondary,no,948,yes,no
28,blue-collar,divorced,secondary,yes,3793,yes,no
44,management,divorced,secondary,no,2675,no,yes
47,services,single,secondary,no,584,yes,no
43,technician,single,primary,no,462,yes,no
24,management,single,tertiary,no,252,yes,no
31,unemployed,married,primary,no,39,no,no
54,technician,married,tertiary,no,2250,no,no
49,services,married,secondary,yes,534,no,yes
66,blue-collar,married,secondary,no,81,no,no
63,admin.,single,tertiary,no,1124,no,yes
30,retired,married,secondary,no,310,yes,no
45,blue-collar,married,secondary,no,1497,yes,no
47,services,divorced,tertiary,no,2188,no,no
47,management,married,tertiary,no,2921,yes,no
27,blue-collar,married,secondary,yes,1828,no,no
47,admin.,single,tertiary,no,-67,yes,no
26,blue-collar,single,primary,no,12,no,no
52,management,divorced,secondary,no,553,no,no
35,management,married,tertiary,no,-88,no,no
43,self-employed,married,secondary,no,3379,yes,no
42,technician,married,secondary,no,160,no,no
53,technician,divorced,unknown,no,1339,no,yes
27,admin.,married,tertiary,no,3798,yes,no
25,management,single,secondary,no,233,yes,no
49,technician,divorced,secondary,no,993,yes,no
40,blue-collar,married,secondary,no,338,yes,yes
34,management,married,secondary,no,466,no,no
31,management,married,tertiary,no,548,yes,no
38,management,married,tertiary,no,2881,yes,no
24,blue-collar,married,secondary,no,928,yes,no
50,retired,married,secondary,no,203,yes,no
38,technician,single,secondary,yes,259,yes,no
24,retired,married,secondary,no,370,yes,no
32,technician,single,secondary,no,720,no,no
39,admin.,married,secondary,yes,594,no,no
44,management,divorced,secondary,no,1247,yes,no
27,blue-collar,married,secondary,no,550,yes,no
40,technician,divorced,secondary,no,332,no,no
33,management,married,secondary,no,161,no,no
27,student,single,secondary,no,602,yes,no
26,blue-collar,married,tertiary,no,1238,yes,no
25,blue-collar,single,secondary,no,350,yes,no
27,technician,married,unknown,no,464,yes,yes
35,technician,married,secondary,no,952,yes,no
43,management,married,tertiary,no,558,no,no
36,technician,married,secondary,no,4,no,no
33,blue-collar,single,secondary,no,609,yes,yes
35,blue-collar,married,secondary,no,643,no,no
43,technician,single,primary,no,959,yes,yes
39,blue-collar,married,secondary,no,-287,yes,no
31,technician,married,secondary,no,2143,no,yes
47,technician,single,secondary,no,1226,yes,no
28,technician,married,secondary,no,4796,no,yes
22,admin.,married,primary,no,604,yes,yes
50,blue-collar,divorced,secondary,no,196,no,no
55,services,married,primary,no,3348,yes,yes
