contact,day,month,duration,campaign,pdays,previous,poutcome,y_bool
unknown,3,jan,360,1,-1,0,unknown,0
cellular,29,aug,240,2,-1,0,unknown,0
unknown,3,aug,228,2,-1,0,unknown,0
cellular,9,apr,356,1,-1,0,failure,0
cellular,14,may,211,1,-1,0,unknown,0
unknown,3,jun,102,2,-1,0,unknown,0
unknown,14,apr,216,1,-1,0,failure,0
cellular,12,may,1477,2,-1,0,failure,0
telephone,13,apr,326,6,-1,0,unknown,0
unknown,3,jul,346,2,-1,0,unknown,1
cellular,9,may,57,1,-1,0,unknown,0
cellular,11,nov,176,1,-1,0,unknown,0
cellular,9,aug,79,2,-1,0,success,1
cellular,7,nov,307,1,-1,3,unknown,1
cellular,2,dec,1808,2,-1,0,unknown,0
unknown,14,oct,1125,2,-1,0,failure,0
cellular,3,may,614,4,-1,0,unknown,0
cellular,1,aug,195,1,-1,0,unknown,0
cellular,7,jul,112,4,-1,0,unknown,1
telephone,3,oct,380,1,-1,0,unknown,0
cellular,11,may,228,1,-1,0,unknown,0
unknown,15,aug,684,2,-1,0,unknown,1
unknown,20,mar,349,4,89,0,unknown,0
cellular,11,aug,107,2,-1,0,unknown,0
cellular,9,jul,33,1,-1,0,unknown,1
cellular,1,jul,382,1,-1,0,failure,0
cellular,13,may,273,2,-1,0,unknown,0
cellular,5,apr,31,4,-1,0,unknown,0
cellular,1,may,254,2,84,0,unknown,1
unknown,15,jul,28,2,-1,0,unknown,0
cellular,12,jul,203,2,52,0,other,1
unknown,9,jul,350,2,-1,0,unknown,1
cellular,7,may,7,2,-1,0,failure,1
cellular,17,nov,197,1,-1,0,failure,0
unknown,13,apr,368,1,22,0,unknown,1
unknown,17,jul,58,2,-1,0,failure,0
cellular,12,nov,123,2,-1,0,unknown,0
unknown,2,nov,166,2,-1,0,unknown,0
unknown,8,jun,181,1,-1,0,unknown,1
unknown,1,apr,1126,6,-1,0,unknown,0
cellular,18,jun,236,3,108,0,unknown,0
cellular,9,jun,1001,1,-1,0,unknown,1
telephone,8,may,21,3,-1,0,unknown,0
cellular,11,feb,157,2,-1,0,unknown,0
cellular,14,apr,688,3,-1,0,unknown,1
cellular,19,feb,415,1,-1,1,unknown,0
cellular,15,jun,174,2,-1,0,unknown,0
cellular,16,may,232,1,-1,0,unknown,0
unknown,15,may,910,2,28,0,unknown,0
telephone,6,jun,110,2,-1,0,failure,0
cellular,10,nov,484,1,-1,0,unknown,0
unknown,5,nov,147,1,-1,0,unknown,1
cellular,8,nov,487,1,-1,0,unknown,1
telephone,21,nov,1161,6,-1,0,unknown,1
cellular,3,aug,98,2,-1,0,unknown,0
cellular,13,nov,281,4,-1,0,failure,0
cellular,8,jul,264,2,-1,0,unknown,0
cellular,27,apr,297,2,-1,0,unknown,0
unknown,1,nov,272,1,-1,0,failure,0
cellular,6,jul,27,2,-1,0,success,1
cellular,5,may,6,1,121,0,unknown,0
cellular,13,jun,111,3,-1,0,failure,0
cellular,6,aug,60,1,-1,0,failure,0
cellular,2,jun,131,1,-1,0,unknown,1
unknown,22,jul,767,3,-1,0,failure,0
telephone,4,jul,98,1,-1,0,unknown,1
unknown,4,apr,261,2,-1,5,unknown,0
telephone,5,may,270,2,-1,0,unknown,0
unknown,17,feb,88,1,-1,0,failure,1
cellular,9,nov,124,2,-1,0,unknown,0
cellular,7,jul,413,1,-1,0,failure,0
cellular,15,jul,25,2,-1,0,other,1
cellular,1,feb,84,2,-1,0,unknown,0
unknown,12,may,103,2,-1,0,success,1
cellular,4,jun,117,1,-1,0,unknown,1
cellular,9,apr,102,2,-1,0,unknown,0
cellular,19,jun,147,2,-1,0,unknown,0
cellular,8,jul,82,2,-1,1,unknown,0
telephone,6,jul,113,1,-1,0,unknown,0
cellular,26,jun,233,2,38,0,unknown,1
unknown,15,jul,69,2,-1,0,unknown,1
cellular,25,jul,300,1,-1,0,unknown,1
cellular,19,aug,250,1,15,0,unknown,0
unknown,3,jan,283,2,174,0,unknown,0
cellular,15,apr,33,2,-1,0,unknown,0
cellular,13,jul,393,1,-1,0,unknown,0
cellular,12,jul,186,14,-1,0,unknown,0
cellular,16,apr,2081,3,-1,0,unknown,1
unknown,7,jul,112,1,-1,0,failure,1
telephone,13,nov,438,1,-1,0,unknown,1
cellular,11,apr,585,2,-1,0,unknown,0
unknown,7,sep,64,2,58,0,unknown,0
cellular,4,aug,132,1,-1,0,failure,0
cellular,11,may,19,2,-1,0,unknown,0
telephone,30,may,384,2,-1,0,unknown,0
cellular,7,jun,286,3,-1,0,unknown,1
cellular,3,aug,282,2,-1,2,failure,0
unknown,14,jul,217,1,-1,0,unknown,0
cellular,15,jul,257,2,-1,0,failure,0
telephone,21,may,202,2,-1,0,unknown,0
unknown,6,jan,49,2,-1,0,unknown,0
cellular,12,jul,257,1,-1,0,unknown,0
cellular,11,jul,359,1,-1,0,success,0
cellular,3,apr,83,2,-1,0,unknown,0
cellular,16,jul,520,3,-1,0,unknown,0
unknown,13,jul,198,2,-1,0,unknown,1
cellular,21,jul,301,2,-1,0,unknown,1
unknown,4,nov,223,2,-1,0,unknown,0
cellular,3,nov,249,1,-1,0,unknown,0
cellular,13,nov,41,6,-1,0,unknown,0
cellular,1,jul,300,2,-1,0,unknown,0
telephone,1,oct,99,1,-1,0,success,1
unknown,24,jun,757,1,-1,0,unknown,0
cellular,12,jul,209,2,-1,0,unknown,1
telephone,8,nov,35,2,-1,0,unknown,0
cellular,26,jul,211,1,-1,0,failure,0
cellular,12,jul,2196,1,125,0,unknown,1
cellular,9,nov,382,1,-1,0,unknown,0
unknown,19,nov,45,3,-1,3,unknown,1
cellular,9,aug,883,2,-1,0,unknown,0
cellular,21,nov,142,3,-1,0,other,0
cellular,7,jul,184,2,-1,0,unknown,0
cellular,15,may,22,1,-1,0,unknown,0
cellular,7,may,510,2,-1,0,failure,0
unknown,9,may,94,1,-1,0,unknown,0
cellular,1,aug,8,1,-1,0,unknown,0
unknown,21,nov,106,2,-1,0,unknown,0
cellular,21,jan,247,3,24,0,unknown,0
unknown,13,may,341,1,-1,0,failure,1
unknown,3,jul,103,1,-1,0,unknown,0
cellular,17,jun,154,2,-1,0,unknown,1
cellular,4,jun,142,1,-1,0,unknown,0
unknown,18,apr,600,1,-1,0,unknown,1
cellular,15,jun,213,3,-1,0,unknown,0
unknown,2,may,351,2,-1,0,unknown,1
cellular,3,feb,360,2,-1,0,unknown,0
cellular,14,sep,95,1,-1,0,unknown,0
cellular,1,nov,61,1,-1,0,unknown,0
cellular,5,mar,8,1,-1,0,unknown,0
cellular,1,jun,103,2,-1,0,other,0
cellular,15,jul,349,2,121,0,failure,1
cellular,8,aug,252,11,-1,4,unknown,0
cellular,2,jun,52,5,-1,0,unknown,1
cellular,14,sep,200,2,-1,0,unknown,0
cellular,11,jul,68,2,-1,0,unknown,1
unknown,2,feb,14,2,-1,0,unknown,0
unknown,12,jul,106,19,-1,0,unknown,0
telephone,18,jul,20,6,-1,0,unknown,0
cellular,12,jul,639,2,-1,0,unknown,0
unknown,9,jan,307,1,-1,0,unknown,0
unknown,23,jul,106,2,38,0,unknown,1
cellular,25,jun,208,2,-1,0,unknown,0
cellular,12,jul,801,2,-1,0,unknown,0
telephone,3,jun,20,2,-1,0,failure,0
cellular,6,may,86,1,148,0,unknown,1
cellular,18,jun,133,1,-1,0,unknown,0
unknown,16,jul,243,3,-1,0,unknown,0
cellular,14,may,171,2,-1,1,unknown,0
cellular,1,jun,231,2,-1,4,unknown,0
cellular,18,feb,354,1,-1,0,unknown,1
unknown,17,feb,32,1,-1,0,unknown,0
unknown,18,may,273,1,-1,0,unknown,0
cellular,9,aug,441,1,-1,0,failure,0
cellular,9,jul,229,1,-1,0,unknown,1
cellular,3,apr,150,2,-1,0,unknown,0
unknown,12,apr,520,2,-1,0,unknown,0
telephone,5,apr,19,1,-1,0,failure,0
unknown,2,nov,82,2,-1,0,failure,0
cellular,9,jun,405,3,-1,0,unknown,1
cellular,3,aug,9,1,-1,0,failure,0
telephone,8,may,265,1,-1,0,unknown,0
cellular,13,nov,640,1,-1,0,other,0
cellular,9,jan,324,1,-1,1,unknown,0
cellular,8,jul,63,4,-1,0,unknown,1
telephone,7,aug,6,1,-1,0,unknown,0
cellular,17,nov,28,1,-1,0,failure,1
cellular,2,jul,744,1,-1,0,unknown,0
cellular,9,jul,27,2,-1,0,unknown,0
cellular,6,jul,200,2,-1,0,unknown,0
unknown,4,jul,78,2,-1,0,unknown,0
cellular,17,may,208,2,-1,0,unknown,0
cellular,4,aug,217,19,-1,0,unknown,0
cellular,14,feb,77,2,-1,0,unknown,0
cellular,4,jun,209,3,-1,0,failure,1
cellular,8,may,432,1,-1,0,unknown,0
cellular,18,nov,792,1,-1,0,failure,0
cellular,6,nov,55,2,-1,0,unknown,1
cellular,25,may,116,3,-1,0,unknown,0
cellular,13,nov,36,2,-1,0,failure,0
cellular,5,jul,100,1,-1,0,unknown,0
cellular,14,jul,431,3,-1,0,failure,0
telephone,1,feb,349,1,-1,0,unknown,0
cellular,16,jan,140,2,-1,0,failure,1
telephone,4,apr,203,2,-1,0,unknown,1
cellular,2,jul,157,2,-1,0,unknown,0
cellular,6,jun,86,2,107,0,unknown,0
cellular,9,nov,174,2,-1,0,other,0
unknown,11,jul,81,3,-1,0,failure,1
unknown,8,nov,117,4,-1,0,unknown,0
telephone,7,oct,169,1,-1,0,unknown,1
unknown,18,jul,169,2,-1,0,unknown,0
telephone,6,jul,461,2,-1,0,unknown,0
cellular,19,may,469,2,-1,0,failure,0
unknown,18,jul,217,1,-1,0,unknown,1
unknown,6,nov,7,3,-1,0,unknown,1
cellular,22,jun,159,3,-1,0,failure,0
telephone,22,may,8,2,-1,0,unknown,1
cellular,14,jul,53,1,-1,0,unknown,0
unknown,7,apr,806,2,-1,0,failure,1
unknown,9,nov,53,1,-1,0,unknown,1
cellular,1,jul,167,1,-1,0,unknown,0
cellular,9,may,363,2,-1,0,unknown,1
cellular,9,feb,74,1,-1,0,unknown,0
unknown,18,jul,142,1,-1,0,failure,0
unknown,1,jun,87,4,-1,0,unknown,0
cellular,3,jun,55,2,-1,0,unknown,0
telephone,1,aug,72,2,-1,0,unknown,0
cellular,6,apr,182,1,-1,0,unknown,0
cellular,17,jul,436,1,-1,0,failure,0
cellular,3,jul,572,1,-1,0,failure,0
telephone,17,feb,243,5,-1,0,unknown,0
cellular,19,may,154,2,-1,0,failure,0
cellular,18,aug,42,1,-1,0,failure,1
unknown,5,jun,185,1,-1,0,unknown,0
cellular,6,may,136,1,-1,0,unknown,0
cellular,22,nov,25,3,-1,0,failure,0
cellular,13,may,1120,2,-1,0,failure,0
cellular,20,may,186,2,-1,0,unknown,0
telephone,26,aug,579,2,-1,0,unknown,0
cellular,14,jan,332,1,-1,0,unknown,0
cellular,12,jul,223,1,-1,0,unknown,0
unknown,11,jul,237,3,-1,0,other,1
unknown,15,jun,240,2,-1,0,unknown,1
unknown,3,nov,426,3,-1,0,other,0
cellular,7,apr,211,2,14,0,unknown,0
cellular,15,apr,294,2,-1,0,unknown,1
unknown,12,aug,207,2,-1,0,unknown,0
cellular,24,jul,184,2,-1,0,unknown,0
telephone,4,may,179,1,-1,0,failure,1
unknown,4,feb,145,2,-1,0,unknown,0
unknown,14,may,228,2,-1,0,unknown,0
cellular,29,jul,158,1,-1,0,unknown,0
cellular,30,jul,267,2,-1,0,unknown,0
cellular,4,nov,246,3,-1,0,unknown,0
unknown,9,jun,112,1,-1,0,unknown,0
unknown,15,jan,14,7,-1,0,other,1
unknown,6,jul,21,2,-1,0,unknown,0
unknown,12,jun,74,3,-1,0,unknown,0
cellular,14,jul,215,2,-1,0,unknown,1
cellular,8,may,331,1,-1,0,unknown,0
cellular,11,may,72,1,-1,0,unknown,0
unknown,25,jul,97,1,36,0,unknown,0
cellular,16,jul,118,2,-1,0,unknown,0
unknown,5,aug,22,1,-1,0,failure,1
cellular,8,nov,111,1,-1,4,unknown,0
unknown,13,jul,74,1,-1,1,unknown,0
unknown,26,oct,285,1,-1,0,failure,0
unknown,12,jan,189,2,-1,0,failure,0
cellular,10,jul,294,3,-1,0,failure,0
telephone,8,jul,334,3,-1,0,unknown,0
unknown,12,jul,187,3,-1,0,unknown,0
cellular,24,jan,67,2,-1,0,unknown,0
unknown,16,feb,224,2,-1,0,failure,0
cellular,9,may,283,2,-1,0,unknown,0
cellular,9,jul,34,2,-1,0,failure,0
cellular,8,may,141,1,-1,0,unknown,0
unknown,22,feb,464,1,-1,0,failure,1
cellular,17,jul,415,1,-1,0,unknown,0
cellular,5,may,258,2,-1,0,failure,0
cellular,14,may,5,1,-1,0,failure,0
cellular,3,nov,310,1,-1,0,unknown,0
cellular,2,feb,511,2,-1,0,unknown,1
unknown,13,may,246,2,-1,0,unknown,0
telephone,6,may,279,1,-1,5,unknown,0
cellular,4,nov,458,2,-1,0,unknown,0
unknown,9,nov,506,2,-1,0,unknown,0
cellular,21,may,134,1,-1,0,failure,0
cellular,3,may,1434,1,-1,0,failure,1
cellular,9,jun,83,1,-1,0,unknown,1
cellular,1,jul,9,1,-1,0,unknown,1
cellular,3,may,282,2,-1,0,unknown,0
cellular,9,feb,754,2,-1,0,failure,0
cellular,5,may,45,3,-1,0,unknown,1
cellular,22,jul,42,4,-1,0,unknown,0
cellular,9,jul,277,1,-1,0,unknown,0
cellular,7,aug,281,1,-1,0,unknown,0
cellular,9,apr,146,2,108,0,failure,0
cellular,3,may,59,1,-1,0,unknown,1
unknown,9,apr,310,4,237,0,unknown,0
unknown,9,jul,150,2,-1,0,unknown,1
unknown,14,jul,502,2,-1,0,failure,0
cellular,1,jun,65,1,-1,0,unknown,1
cellular,17,mar,42,1,-1,0,unknown,0
cellular,22,jul,212,2,-1,0,failure,1
unknown,11,jan,74,1,-1,0,unknown,0
cellular,1,jul,59,4,-1,0,unknown,0
unknown,9,feb,146,1,-1,0,failure,1
telephone,3,jul,302,1,-1,0,unknown,0
cellular,5,jul,56,2,-1,0,unknown,0
telephone,10,may,221,3,-1,0,unknown,0
cellular,25,aug,271,2,-1,0,unknown,1
unknown,2,nov,152,2,29,0,unknown,1
cellular,7,jul,87,1,-1,0,unknown,1
cellular,16,may,296,1,-1,0,unknown,1
cellular,6,jul,91,2,-1,0,unknown,1
cellular,5,nov,95,2,-1,0,unknown,0
unknown,4,may,51,2,-1,0,unknown,1
cellular,6,may,423,1,-1,0,unknown,0
cellular,23,may,229,2,-1,0,unknown,1
cellular,13,aug,5,2,-1,0,unknown,0
cellular,2,jul,160,2,-1,0,unknown,1
cellular,12,may,191,1,106,0,unknown,0
cellular,6,apr,217,3,16,5,failure,0
cellular,12,may,216,1,-1,0,unknown,0
cellular,13,feb,130,1,-1,0,unknown,0
unknown,16,jun,199,1,-1,0,failure,0
unknown,12,nov,309,1,-1,0,failure,0
unknown,14,nov,150,2,-1,0,unknown,0
unknown,9,jun,434,1,-1,0,unknown,0
cellular,7,nov,29,2,-1,0,other,0
cellular,10,nov,1483,2,-1,0,failure,1
cellular,10,nov,278,3,-1,0,unknown,1
cellular,3,oct,62,2,-1,0,unknown,1
cellular,22,jul,436,3,-1,0,unknown,0
unknown,3,aug,432,1,93,0,unknown,1
unknown,3,nov,55,2,-1,0,unknown,0
cellular,7,jun,51,2,-1,0,unknown,0
cellular,9,aug,1027,1,-1,0,unknown,0
cellular,17,jul,471,1,-1,0,success,0
cellular,2,jun,86,5,-1,0,unknown,0
cellular,2,jul,141,2,-1,0,unknown,0
cellular,15,nov,116,1,-1,0,unknown,0
cellular,28,nov,145,1,-1,0,unknown,0
cellular,3,aug,256,1,-1,0,failure,0
cellular,13,aug,58,2,107,0,unknown,0
cellular,7,jun,158,2,17,0,unknown,0
cellular,4,apr,58,1,-1,0,unknown,0
cellular,13,aug,123,2,-1,0,unknown,0
unknown,12,nov,157,2,-1,0,unknown,0
unknown,17,feb,25,2,-1,0,unknown,0
unknown,23,feb,277,1,-1,0,unknown,0
unknown,23,may,88,2,-1,0,unknown,0
unknown,13,feb,125,2,-1,3,failure,0
cellular,5,apr,138,2,-1,0,unknown,0
cellular,18,apr,100,1,-1,0,unknown,1
unknown,9,aug,164,1,-1,0,unknown,1
cellular,15,jul,257,1,-1,0,unknown,0
cellular,15,may,144,2,-1,0,unknown,0
cellular,7,may,79,1,-1,0,unknown,0
cellular,4,may,55,1,-1,0,unknown,0
cellular,5,jul,56,2,-1,0,unknown,0
cellular,12,may,6,2,-1,0,failure,0
cellular,26,jul,638,5,-1,0,unknown,1
unknown,8,aug,99,2,-1,0,unknown,0
cellular,14,nov,77,1,-1,0,unknown,1
telephone,4,nov,125,2,-1,0,unknown,1
cellular,24,nov,102,1,-1,0,unknown,1
unknown,12,jul,131,2,-1,0,failure,0
cellular,17,apr,24,2,-1,0,failure,0
unknown,4,jun,48,2,-1,0,unknown,0
cellular,18,may,90,2,-1,0,unknown,0
cellular,31,may,338,7,-1,0,unknown,0
unknown,7,may,340,1,-1,0,unknown,0
unknown,13,sep,839,3,-1,0,unknown,0
cellular,23,jan,647,1,-1,0,unknown,0
unknown,6,aug,119,1,-1,0,unknown,0
unknown,12,nov,89,1,-1,0,unknown,1
cellular,7,jul,228,1,-1,0,unknown,0
cellular,15,jun,14,1,-1,0,failure,1
cellular,11,may,73,1,-1,0,unknown,0
unknown,15,may,177,2,-1,0,failure,0
unknown,26,aug,983,3,77,0,unknown,0
cellular,12,may,145,2,-1,0,unknown,0
telephone,29,aug,228,4,9,0,unknown,0
cellular,9,jun,134,2,-1,0,unknown,1
cellular,13,jul,272,1,-1,0,unknown,0
cellular,11,may,9,2,-1,0,unknown,1
unknown,5,jun,103,2,-1,0,unknown,0
unknown,17,jul,119,2,-1,0,unknown,0
unknown,19,may,53,1,-1,0,unknown,0
cellular,21,apr,288,1,-1,0,unknown,0
cellular,18,jan,47,2,-1,0,unknown,0
cellular,9,jul,328,1,-1,0,failure,0
unknown,17,nov,173,1,-1,6,unknown,0
cellular,12,jun,171,1,-1,0,unknown,0
cellular,7,apr,120,2,-1,0,failure,0
cellular,16,jul,40,3,-1,0,failure,1
unknown,21,jun,253,2,-1,0,unknown,0
cellular,6,jul,69,5,-1,0,other,0
cellular,14,may,594,1,-1,0,unknown,0
cellular,28,jun,172,2,-1,0,unknown,0
cellular,12,aug,43,2,-1,0,unknown,0
unknown,3,may,51,2,-1,0,failure,1
cellular,2,apr,218,2,-1,0,unknown,0
cellular,7,jun,124,2,-1,0,unknown,1
cellular,21,jun,110,3,-1,0,unknown,0
cellular,4,jul,146,1,-1,0,unknown,0
telephone,3,jun,159,1,-1,0,success,0
cellular,17,jul,24,1,19,0,unknown,0
cellular,10,aug,291,1,-1,0,unknown,0
cellular,14,jun,152,1,-1,0,unknown,0
telephone,9,may,352,3,-1,0,unknown,1
cellular,6,aug,306,1,-1,0,failure,0
unknown,1,may,127,2,-1,0,failure,0
cellular,8,jul,11,4,-1,0,unknown,0
unknown,3,jul,309,1,-1,0,unknown,0
unknown,7,may,94,1,-1,0,unknown,1
telephone,8,may,1028,1,-1,0,unknown,1
cellular,4,sep,212,1,-1,0,unknown,1
telephone,12,nov,273,1,-1,0,unknown,0
cellular,4,jul,39,2,-1,0,unknown,1
unknown,15,may,27,2,-1,0,failure,0
unknown,19,apr,102,3,-1,0,unknown,1
unknown,19,jul,51,1,-1,0,unknown,0
cellular,2,aug,571,1,-1,0,unknown,0
cellular,1,dec,169,4,-1,0,unknown,1
cellular,4,sep,114,2,49,0,unknown,1
cellular,4,aug,286,1,17,0,failure,0
cellular,2,jul,107,1,-1,0,unknown,0
unknown,6,apr,226,1,-1,0,unknown,0
cellular,21,dec,84,1,-1,0,unknown,0
cellular,2,nov,43,2,-1,0,unknown,1
unknown,13,jul,1052,2,-1,0,unknown,0
cellular,18,jul,188,1,-1,0,unknown,0
cellular,17,jul,220,7,-1,0,failure,0
cellular,6,may,209,3,-1,0,other,0
cellular,14,jun,125,1,-1,0,unknown,1
cellular,2,jul,142,1,-1,0,failure,0
telephone,12,may,192,1,-1,0,unknown,1
unknown,2,nov,85,2,-1,0,other,1
telephone,5,apr,206,3,-1,0,unknown,1
unknown,7,jun,120,3,-1,0,success,0
cellular,8,aug,319,1,-1,0,unknown,0
cellular,2,jan,394,1,-1,0,unknown,1
unknown,6,jun,216,3,-1,0,unknown,0
cellular,6,aug,280,2,-1,0,unknown,0
cellular,20,aug,136,8,-1,0,failure,0
unknown,11,jun,86,2,-1,0,unknown,0
unknown,1,jul,101,1,-1,0,unknown,0
cellular,19,aug,511,2,-1,0,unknown,0
cellular,12,may,41,1,-1,0,unknown,0
unknown,6,jun,63,2,-1,0,unknown,1
cellular,21,apr,73,1,-1,0,unknown,0
cellular,7,may,15,1,-1,0,unknown,0
cellular,13,may,250,2,-1,0,unknown,0
unknown,3,jan,177,2,-1,0,unknown,0
cellular,4,apr,109,2,-1,0,unknown,1
cellular,20,feb,56,1,-1,0,failure,0
unknown,17,jul,69,2,-1,0,unknown,1
cellular,17,apr,122,2,-1,0,failure,0
unknown,5,may,246,2,-1,0,unknown,0
cellular,20,nov,128,2,-1,0,unknown,0
telephone,5,aug,67,1,-1,0,unknown,0
cellular,9,may,321,1,-1,0,unknown,0
unknown,28,aug,121,2,-1,1,unknown,0
unknown,10,jul,10,2,-1,0,success,0
cellular,13,apr,6,1,-1,0,unknown,0
cellular,7,jul,161,1,-1,0,unknown,0
cellular,4,jul,102,1,-1,0,failure,0
unknown,4,feb,116,3,-1,0,unknown,1
unknown,3,jul,36,2,-1,0,unknown,0
unknown,4,jun,101,2,-1,0,unknown,1
cellular,15,apr,125,4,-1,0,failure,0
cellular,8,apr,94,2,-1,0,unknown,0
cellular,20,feb,69,2,-1,0,unknown,0
cellular,25,may,42,4,-1,0,unknown,1
cellular,19,may,65,3,-1,0,unknown,0
unknown,14,mar,300,2,-1,0,unknown,0
cellular,20,jul,379,1,-1,0,failure,1
cellular,3,jun,127,2,-1,0,unknown,1
unknown,17,jul,36,16,-1,0,failure,0
unknown,11,may,365,3,-1,0,unknown,0
telephone,4,nov,434,2,-1,0,unknown,0
unknown,28,jul,2487,2,54,0,unknown,0
unknown,3,jun,179,2,-1,0,unknown,0
unknown,15,may,5,1,-1,0,failure,0
cellular,13,nov,7,2,21,0,failure,0
unknown,10,mar,75,1,-1,0,unknown,1
cellular,10,dec,132,1,-1,0,failure,1
cellular,5,may,60,1,-1,0,unknown,0
cellular,19,jun,232,2,-1,0,unknown,1
cellular,29,may,598,3,-1,0,unknown,0
cellular,11,jun,221,2,-1,0,unknown,0
cellular,14,may,234,2,-1,0,unknown,0
unknown,6,nov,177,2,-1,0,unknown,0
cellular,3,aug,15,5,150,0,unknown,0
cellular,3,jun,216,1,118,0,unknown,0
telephone,13,jul,135,1,-1,0,unknown,0
cellular,4,jul,126,1,-1,0,unknown,0
cellular,8,feb,140,2,73,0,failure,0
unknown,11,jan,184,3,-1,0,unknown,1
cellular,5,nov,165,2,-1,0,unknown,0
cellular,23,jun,214,1,-1,0,unknown,1
cellular,2,may,96,2,-1,0,other,0
cellular,20,may,234,2,-1,0,unknown,0
cellular,3,oct,75,1,-1,0,failure,0
unknown,7,may,115,1,-1,0,unknown,0
cellular,28,nov,555,2,-1,0,failure,1
cellular,29,jun,261,1,-1,0,unknown,1
cellular,9,jul,631,1,-1,0,unknown,0
cellular,3,jun,1119,1,-1,0,unknown,0
cellular,13,jul,86,6,-1,0,unknown,0
cellular,9,feb,106,3,-1,0,unknown,0
telephone,10,nov,64,1,-1,0,other,0
cellular,14,jun,19,2,-1,0,failure,0
cellular,21,nov,180,3,-1,0,unknown,0
unknown,5,apr,65,2,-1,0,unknown,0
cellular,4,jun,293,1,-1,0,unknown,0
cellular,27,jul,271,2,-1,0,unknown,0
unknown,4,oct,328,1,-1,0,unknown,1
unknown,3,may,154,2,-1,0,failure,0
unknown,25,jul,201,2,-1,0,unknown,0
cellular,3,aug,171,2,-1,0,unknown,0
unknown,8,jun,55,3,-1,0,unknown,1
cellular,18,feb,796,2,-1,0,unknown,0
cellular,5,aug,494,2,-1,0,unknown,1
cellular,9,nov,39,4,-1,0,unknown,1
cellular,2,jun,189,1,208,0,unknown,0
cellular,14,feb,414,1,-1,0,unknown,0
unknown,26,jan,193,3,-1,0,unknown,0
unknown,16,jun,250,1,-1,0,unknown,0
cellular,17,jan,1050,2,-1,0,unknown,1
cellular,6,may,1898,1,-1,0,unknown,1
cellular,6,sep,787,3,-1,0,unknown,1
cellular,3,jun,221,1,-1,0,unknown,0
cellular,4,apr,56,1,-1,0,unknown,1
cellular,5,may,246,3,-1,0,unknown,1
cellular,21,nov,1630,2,-1,0,unknown,0
telephone,12,jul,9,2,-1,0,failure,0
cellular,4,aug,71,1,-1,0,failure,0
cellular,24,may,336,1,195,0,failure,0
cellular,15,jun,213,2,-1,0,other,1
cellular,8,aug,41,4,-1,0,unknown,0
cellular,9,jun,37,2,-1,0,unknown,0
cellular,11,feb,44,1,-1,0,unknown,1
cellular,9,apr,59,1,-1,0,failure,0
unknown,4,may,46,2,-1,0,unknown,1
cellular,14,jul,15,3,-1,0,failure,0
cellular,21,jun,131,2,-1,0,failure,0
unknown,11,may,734,1,-1,0,failure,1
unknown,14,may,113,1,-1,0,unknown,0
cellular,10,jan,30,2,-1,0,failure,1
cellular,8,jul,1333,2,-1,0,unknown,0
cellular,16,apr,90,1,-1,0,unknown,0
unknown,20,jul,115,1,-1,0,unknown,0
unknown,16,may,156,3,-1,0,unknown,0
cellular,20,jul,334,1,-1,0,failure,0
cellular,2,jul,375,1,-1,0,failure,0
cellular,27,jul,150,1,-1,0,unknown,0
unknown,15,jul,263,3,-1,0,unknown,0
cellular,25,nov,224,2,-1,0,failure,0
cellular,8,sep,405,1,-1,0,unknown,0
cellular,3,jul,96,2,-1,0,unknown,0
cellular,9,jul,1300,1,-1,0,unknown,0
unknown,11,nov,276,2,-1,2,unknown,1
cellular,14,jun,117,2,-1,2,unknown,1
unknown,7,jun,305,2,-1,0,unknown,1
unknown,16,jul,326,2,-1,0,unknown,0
unknown,8,nov,211,10,-1,0,unknown,0
cellular,9,nov,862,3,-1,0,unknown,0
unknown,6,jan,179,2,-1,0,unknown,0
telephone,17,may,289,2,-1,0,failure,0
telephone,6,nov,41,1,-1,0,unknown,0
unknown,19,jun,981,3,-1,0,unknown,1
cellular,9,may,139,1,-1,1,unknown,0
cellular,10,aug,240,1,-1,0,failure,0
unknown,7,jun,230,1,-1,0,unknown,1
unknown,14,may,64,1,-1,0,unknown,0
cellular,23,may,1968,1,-1,0,unknown,1
cellular,4,nov,239,2,-1,0,unknown,1
telephone,8,may,122,1,-1,0,unknown,0
telephone,4,aug,522,2,-1,0,unknown,0
unknown,1,jul,57,2,-1,0,failure,0
cellular,5,sep,19,3,-1,0,unknown,1
cellular,19,jul,380,2,-1,0,unknown,0
telephone,18,jul,339,2,-1,0,unknown,1
unknown,5,nov,141,1,15,0,unknown,0
cellular,16,nov,139,10,-1,0,unknown,0
telephone,28,jul,184,2,-1,0,unknown,0
unknown,10,apr,409,1,-1,2,unknown,0
unknown,2,aug,903,1,-1,0,unknown,0
cellular,2,jul,118,8,-1,0,unknown,1
cellular,6,may,28,2,-1,0,unknown,0
cellular,14,jul,269,2,-1,0,unknown,0
cellular,5,aug,610,2,-1,0,other,0
unknown,19,may,706,1,-1,0,other,0
cellular,10,jun,533,2,-1,0,unknown,0
cellular,7,jul,289,2,-1,0,unknown,0
cellular,14,may,95,3,-1,0,unknown,0
cellular,3,jul,857,2,-1,0,unknown,1
cellular,14,may,54,3,-1,0,unknown,0
cellular,1,jun,867,1,-1,0,failure,0
cellular,7,jun,154,2,-1,0,unknown,1
cellular,10,apr,288,1,-1,0,unknown,0
